,Unnamed: 0,ID,Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
4345,2378,2379,30,5,61,95605,1.0,0/80,,251,0,1,1,1,0
4346,4777,4778,32,8,30,94534,4.0,0/40,Master,78,0,0,0,1,0
4347,4094,4095,53,23,8,95616,,0/40,PhD,0,0,1,0,1,0
4348,4537,4538,62,36,63,95929,1.0,2/50,PhD,0,0,0,0,1,1
4349,4399,4400,48,23,21,94904,,0/10,,0,0,0,0,0,0
4350,3962,3963,29,5,31,93014,1.0,1/00,,0,0,0,0,0,0
4351,164,165,53,27,92,95120,,1/10,Bach,0,0,1,0,0,0
4352,4186,4187,33,9,10,90005,4.0,1/00,Bach,81,0,0,0,0,1
4353,485,486,60,34,15,95014,1.0,0/80,Master,0,0,0,0,1,0
4354,4340,4341,34,10,92,90024,,2/70,Bach,0,0,1,1,0,1
4355,4388,4389,47,21,123,90840,,7/30,Bach,0,0,0,0,0,0
4356,4659,4660,28,4,199,92121,1.0,6/33,Bach,0,0,0,0,0,0
4357,4191,4192,42,15,39,91711,,1/00,Master,132,0,0,0,0,0
4358,195,196,34,10,13,94577,4.0,1/00,,95,0,1,0,1,0
4359,3754,3755,63,37,112,93106,4.0,2/40,PhD,0,0,0,0,1,1
4360,22,23,29,5,62,90277,1.0,1/20,Bach,260,0,0,0,1,0
4361,633,634,61,31,18,94583,,1/50,,0,0,0,0,1,1
4362,1596,1597,45,20,55,92606,4.0,1/90,PhD,164,0,1,0,0,0
4363,1578,1579,38,13,12,94143,,0/30,Master,104,0,1,0,1,0
4364,4672,4673,52,26,180,95831,1.0,1/70,Bach,550,0,0,0,1,0
4365,4458,4459,48,22,90,94590,2.0,0/80,PhD,205,0,0,0,0,0
4366,3661,3662,29,4,120,94553,1.0,4/10,Master,0,1,1,1,0,1
4367,3656,3657,35,8,30,95014,4.0,1/00,Master,0,0,1,0,0,0
4368,4812,4813,29,4,184,92126,4.0,2/20,PhD,612,1,0,0,1,0
4369,576,577,25,-1,48,92870,3.0,0/30,,0,0,0,0,0,1
4370,2500,2501,28,2,121,92096,2.0,2/00,,341,0,0,0,1,0
4371,3707,3708,43,18,35,92647,1.0,0/60,PhD,0,0,0,0,0,0
4372,1393,1394,62,37,55,95039,3.0,0/90,PhD,0,0,0,0,1,0
4373,1604,1605,55,29,111,90502,2.0,3/60,PhD,0,1,0,0,0,1
4374,2659,2660,60,35,43,91763,,0/90,PhD,175,0,0,0,0,0
4375,1540,1541,34,8,11,91320,4.0,0/30,,0,0,1,1,1,1
4376,133,134,30,4,39,90245,3.0,1/10,Master,0,0,0,0,1,0
4377,1327,1328,61,35,30,94720,2.0,0/20,PhD,0,0,0,0,1,0
4378,335,336,56,32,122,95827,2.0,0/30,Bach,360,0,0,1,1,1
4379,1984,1985,26,1,55,92630,4.0,1/70,,175,0,0,0,1,0
4380,3956,3957,62,37,45,90033,3.0,0/50,Master,200,0,0,0,1,1
4381,4633,4634,31,5,50,93106,1.0,1/50,Bach,0,0,0,0,1,0
4382,2312,2313,48,22,83,91345,2.0,2/40,Master,0,0,0,0,1,0
4383,3626,3627,24,-3,28,90089,4.0,1/00,PhD,0,0,0,0,0,0
4384,439,440,47,23,29,94304,4.0,0/60,Bach,0,0,0,0,1,0
4385,2696,2697,63,37,78,91711,,1/70,PhD,0,0,0,0,1,0
4386,4776,4777,47,23,40,95123,2.0,2/10,PhD,156,0,0,0,1,0
4387,3006,3007,62,37,169,95014,3.0,5/00,Master,184,1,0,1,1,1
4388,4676,4677,39,13,68,91950,3.0,2/10,Bach,0,0,1,0,1,0
4389,438,439,58,32,113,93943,2.0,3/80,Master,119,1,0,1,1,1
4390,2988,2989,46,21,205,95762,,8/80,Bach,181,0,1,0,1,0
4391,4888,4889,25,1,121,93106,1.0,5/40,Bach,158,0,0,0,1,0
4392,3366,3367,33,9,152,90024,1.0,6/00,Bach,0,0,0,0,1,1
4393,4599,4600,49,25,149,90024,2.0,0/40,,0,0,0,0,1,0
4394,2806,2807,53,27,59,90740,,0/80,,0,0,0,0,1,0
4395,408,409,60,36,89,91745,2.0,2/80,Bach,0,0,0,0,1,0
4396,3070,3071,28,3,74,91330,,1/80,Master,221,0,1,0,0,0
4397,4978,4979,57,27,63,90210,,2/00,PhD,0,0,0,0,1,0
4398,4627,4628,27,1,134,93106,1.0,1/70,Master,307,1,0,0,1,0
4399,2918,2919,28,3,142,93727,,0/80,Bach,0,0,0,0,1,0
4400,1360,1361,54,28,85,92028,,4/90,Bach,0,0,0,0,1,0
4401,431,432,39,13,75,94305,,2/10,Bach,224,0,0,0,1,0
4402,4213,4214,49,25,39,91125,3.0,1/90,Master,0,0,0,0,0,0
4403,2539,2540,32,7,98,95929,1.0,4/20,Bach,171,1,1,1,0,0
4404,16,17,38,14,130,95010,4.0,4/70,PhD,134,1,0,0,0,0
4405,2640,2641,39,13,81,94309,2.0,2/80,Bach,0,0,0,0,1,0
4406,1448,1449,41,16,49,92122,3.0,0/50,,0,0,0,0,1,0
4407,2309,2310,36,12,29,94583,1.0,1/33,Bach,81,0,0,0,1,0
4408,785,786,46,22,164,94122,,7/60,Bach,0,0,0,1,1,1
4409,679,680,55,31,103,92093,,1/80,,364,0,0,0,0,0
4410,4289,4290,54,28,95,90254,1.0,1/90,Master,0,0,0,0,1,0
4411,3282,3283,45,21,91,95054,,4/70,Bach,0,0,0,0,1,0
4412,4077,4078,26,0,71,92093,4.0,1/80,Master,0,0,1,0,1,0
4413,1705,1706,48,24,79,90245,4.0,1/40,Master,0,0,1,0,0,1
4414,2308,2309,39,13,58,94590,,2/40,Master,0,0,0,0,1,0
4415,2664,2665,54,29,154,95014,1.0,2/40,Master,352,1,0,0,1,0
4416,650,651,47,22,122,90037,1.0,5/10,PhD,163,1,1,0,0,0
4417,4027,4028,46,21,42,93727,,1/90,PhD,0,0,0,0,1,0
4418,214,215,54,28,94,90291,1.0,1/90,Master,0,0,0,0,0,0
4419,4855,4856,58,32,130,94720,2.0,2/70,Bach,0,0,0,0,1,0
4420,1809,1810,35,10,79,95045,,2/10,PhD,0,0,1,0,1,0
4421,388,389,54,30,100,95814,4.0,3/40,PhD,0,1,0,0,0,0
4422,2299,2300,62,37,15,94583,3.0,0/10,PhD,91,0,0,0,0,0
4423,159,160,61,35,41,94545,,1/70,Master,0,0,1,0,1,0
4424,2697,2698,57,32,44,93407,,0/50,Master,0,0,0,0,1,0
4425,1786,1787,35,11,34,93117,1.0,1/50,Master,0,0,0,0,0,0
4426,3336,3337,60,34,11,94305,4.0,0/70,PhD,0,0,0,0,1,0
4427,1619,1620,45,21,29,90005,1.0,0/30,PhD,0,0,0,0,1,0
4428,3554,3555,37,13,72,92407,4.0,2/00,PhD,0,0,1,0,0,0
4429,3743,3744,40,14,78,94720,4.0,1/40,Master,194,0,0,0,1,1
4430,3433,3434,34,9,60,94306,4.0,1/30,Bach,0,0,1,0,0,0
4431,1079,1080,54,30,145,94591,2.0,6/80,Bach,0,0,1,0,0,0
4432,4754,4755,57,33,93,94025,2.0,1/60,Bach,161,0,0,0,0,0
4433,2571,2572,34,8,40,91768,2.0,2/00,PhD,89,0,0,0,0,0
4434,2994,2995,50,24,179,94025,1.0,1/00,Bach,0,0,0,0,1,0
4435,4977,4978,40,15,54,90266,3.0,0/80,PhD,0,0,0,0,1,0
4436,4695,4696,45,19,70,95605,1.0,2/80,,0,0,0,0,0,1
4437,4177,4178,47,23,75,93106,1.0,2/60,Master,0,0,0,0,0,1
4438,2487,2488,45,20,40,92886,,0/50,PhD,0,0,1,0,1,0
4439,1869,1870,55,30,44,94025,2.0,2/00,Master,0,0,0,0,1,0
4440,3607,3608,41,15,62,90401,3.0,0/90,PhD,0,0,0,0,0,0
4441,281,282,57,31,65,94118,,2/60,PhD,0,0,0,0,0,1
4442,2588,2589,61,36,29,93065,,1/30,Bach,0,0,0,0,0,0
4443,2018,2019,63,39,160,90089,2.0,2/10,,0,0,0,0,1,1
4444,3734,3735,43,19,72,95193,4.0,0/20,PhD,0,0,0,0,1,0
4445,2251,2252,31,5,54,92173,4.0,2/20,,0,0,0,0,0,0
4446,3551,3552,60,35,55,92807,,0/50,Master,172,0,0,0,0,0
4447,3808,3809,34,10,152,90089,2.0,6/50,Bach,0,0,0,0,0,0
4448,2718,2719,59,33,68,95064,2.0,2/30,PhD,0,0,1,0,0,0
4449,3114,3115,29,4,55,90024,4.0,2/00,Master,0,0,1,0,1,0
4450,1706,1707,56,31,84,92672,1.0,0/10,,0,0,0,0,1,0
4451,4762,4763,37,7,94,91016,4.0,1/80,PhD,232,0,0,0,1,0
4452,3095,3096,49,25,43,94109,1.0,1/60,,0,0,0,0,1,1
4453,4658,4659,36,11,69,95929,4.0,2/10,PhD,0,0,0,0,1,1
4454,1681,1682,32,8,141,90005,2.0,4/33,Bach,0,0,0,0,0,0
4455,2414,2415,34,10,134,91775,1.0,4/00,,0,0,0,0,0,0
4456,4170,4171,31,7,44,93561,1.0,1/20,Bach,0,0,0,0,1,1
4457,3792,3793,62,36,109,92709,,1/70,PhD,0,0,0,0,1,0
4458,400,401,36,10,179,94542,,6/60,Bach,0,1,0,0,1,0
4459,1464,1465,28,4,120,92333,2.0,0/60,Bach,0,0,0,0,1,0
4460,1426,1427,37,11,60,96651,3.0,0/50,PhD,0,0,0,0,1,0
4461,394,395,33,9,80,91311,,3/40,Bach,0,0,0,0,1,1
4462,2560,2561,44,18,71,93943,,0/80,PhD,0,0,0,0,1,0
4463,4648,4649,37,11,75,94704,,0/90,Master,0,0,0,0,1,0
4464,659,660,63,39,79,93009,4.0,1/70,Master,0,0,0,0,1,1
4465,293,294,45,19,93,90095,,2/60,PhD,0,0,0,0,0,0
4466,4566,4567,24,0,131,92831,,5/40,Bach,0,0,0,0,1,0
4467,1866,1867,48,24,90,94523,1.0,2/60,Master,334,0,0,0,1,0
4468,369,370,31,6,58,95051,2.0,2/50,,0,0,0,0,0,1
4469,4060,4061,31,6,174,93023,2.0,6/70,Bach,0,0,0,0,1,1
4470,858,859,45,19,19,94720,,0/50,,0,0,0,0,1,0
4471,4517,4518,45,18,50,91902,3.0,2/50,Master,0,0,0,0,1,0
4472,231,232,35,10,61,94304,4.0,2/10,,0,0,0,0,1,0
4473,4063,4064,47,21,24,94108,2.0,0/10,PhD,0,0,0,0,0,1
4474,2016,2017,41,17,93,92835,4.0,0/80,Bach,218,0,0,0,0,0
4475,1625,1626,56,30,21,94542,2.0,0/70,Master,0,0,0,0,1,0
4476,4731,4732,37,11,29,91711,2.0,1/40,PhD,0,0,0,0,1,1
4477,2614,2615,35,11,160,92093,4.0,5/70,PhD,0,1,1,0,0,0
4478,2896,2897,54,28,81,94720,3.0,0/80,Bach,0,0,0,0,0,0
4479,3371,3372,44,18,33,95351,3.0,0/50,Master,0,0,0,0,0,0
4480,1065,1066,25,1,113,90401,3.0,2/50,Bach,0,0,0,0,0,1
4481,3154,3155,27,1,99,94305,1.0,3/00,PhD,149,1,0,0,0,1
4482,3717,3718,61,37,73,94550,3.0,2/00,PhD,285,0,0,0,0,0
4483,2699,2700,37,11,22,90035,3.0,0/10,Master,114,0,0,0,0,0
4484,3453,3454,29,3,31,94709,4.0,0/30,Master,0,0,0,0,1,0
4485,3657,3658,52,26,104,94025,2.0,2/40,Master,0,0,0,0,1,1
4486,2296,2297,27,3,82,94305,,0/20,Bach,0,0,0,0,0,1
4487,3665,3666,43,19,70,91711,3.0,2/33,Bach,0,0,1,0,0,0
4488,4830,4831,37,12,60,95616,4.0,2/10,PhD,217,0,0,0,1,0
4489,3315,3316,48,22,80,94720,3.0,1/10,Bach,0,0,0,0,0,0
4490,699,700,44,20,68,95060,1.0,0/80,,91,0,0,0,0,0
4491,4988,4989,34,8,85,95134,,2/50,Bach,136,0,0,0,0,1
4492,3697,3698,39,13,59,95616,,0/50,PhD,0,0,0,0,0,0
4493,4527,4528,41,16,18,90024,,0/60,,0,0,0,0,0,1
4494,1680,1681,62,36,44,92093,2.0,1/00,PhD,0,0,0,0,0,0
4495,2836,2837,25,1,74,94085,4.0,2/60,Bach,204,0,0,0,0,0
4496,1659,1660,33,7,139,95828,,4/00,PhD,106,1,0,1,1,1
4497,1303,1304,29,5,112,94720,2.0,2/00,Master,382,0,1,0,0,0
4498,2437,2438,65,40,114,94608,,3/40,Master,0,0,0,0,0,1
4499,4426,4427,33,8,140,95814,,4/60,Bach,0,0,0,0,1,0
4500,4225,4226,43,18,204,91902,2.0,8/80,Bach,0,0,0,0,1,0
4501,515,516,41,16,113,92780,1.0,1/00,PhD,211,0,0,0,0,1
4502,2605,2606,64,40,41,94305,4.0,1/20,Master,0,0,0,0,1,0
4503,4778,4779,52,27,22,90755,4.0,0/80,Bach,0,0,0,0,1,1
4504,4729,4730,40,14,18,90049,4.0,1/50,PhD,0,0,0,0,0,0
4505,206,207,49,25,31,91355,,1/00,Bach,0,0,1,0,1,0
4506,4443,4444,38,14,48,90034,1.0,1/80,Bach,169,0,0,0,0,0
4507,162,163,38,12,52,90036,1.0,2/00,Bach,0,0,0,0,0,0
4508,1969,1970,64,38,115,94105,1.0,2/00,,0,0,0,0,1,1
4509,3886,3887,67,43,79,95616,,1/70,Master,215,0,0,1,1,1
4510,2610,2611,40,16,60,94501,2.0,3/20,Bach,0,0,0,0,0,0
4511,4438,4439,43,18,22,90025,,0/00,,0,0,0,0,0,0
4512,3251,3252,52,26,78,90720,3.0,3/00,Master,0,0,0,0,0,1
4513,1166,1167,30,5,112,91711,4.0,5/00,,0,1,0,0,0,1
4514,397,398,26,2,48,90503,3.0,0/70,Master,0,0,0,0,1,0
4515,2024,2025,36,12,113,94305,4.0,0/20,Bach,0,1,0,0,0,0
4516,2991,2992,42,17,113,93014,3.0,1/00,Bach,0,0,1,0,1,0
4517,1617,1618,61,36,44,91302,4.0,2/10,Bach,0,0,0,0,0,0
4518,4501,4502,59,33,38,94132,3.0,2/20,PhD,178,0,1,1,1,1
4519,656,657,37,11,81,94539,1.0,2/80,PhD,145,0,0,0,0,0
4520,3653,3654,52,27,32,92521,,2/00,Master,0,0,0,0,0,1
4521,4923,4924,40,15,73,92029,3.0,3/00,Bach,0,0,0,0,1,1
4522,2840,2841,41,15,95,91101,,0/10,Bach,240,0,1,0,0,0
4523,1594,1595,37,12,93,90025,1.0,2/80,Bach,0,0,1,0,1,0
4524,2552,2553,39,15,65,95822,1.0,1/50,PhD,0,0,0,0,0,0
4525,1135,1136,57,33,9,93106,,0/10,Master,91,0,1,0,1,0
4526,1820,1821,47,22,25,90404,1.0,0/10,Bach,148,0,0,0,1,0
4527,3544,3545,45,19,109,92037,3.0,1/10,Bach,0,0,0,0,0,0
4528,1520,1521,54,30,120,95039,1.0,7/40,Bach,119,0,0,0,1,1
4529,55,56,41,17,139,94022,,8/00,Bach,0,0,0,0,1,0
4530,1198,1199,40,14,42,94801,,0/70,,101,0,0,0,1,0
4531,3303,3304,55,29,28,94539,2.0,0/70,Master,82,0,0,0,1,1
4532,3898,3899,44,20,129,96001,2.0,3/30,,0,0,0,0,1,0
4533,361,362,43,19,153,90254,,7/50,Bach,0,0,0,0,1,0
4534,1374,1375,59,34,84,94043,3.0,1/60,PhD,0,0,0,0,1,0
4535,887,888,41,16,118,94720,,3/30,Bach,0,0,0,0,1,0
4536,1332,1333,31,5,21,94309,1.0,0/40,,0,0,0,0,1,0
4537,1456,1457,36,11,39,90095,,1/70,Bach,0,0,0,0,1,0
4538,1974,1975,39,13,63,90095,,0/20,,242,0,0,0,0,0
4539,106,107,43,17,69,92717,4.0,2/90,Bach,0,0,0,0,1,1
4540,2715,2716,42,18,54,90089,,1/80,Bach,0,0,0,0,1,0
4541,4523,4524,29,4,50,94040,,1/70,Master,0,0,0,0,1,0
4542,3432,3433,47,23,32,95370,1.0,1/00,Bach,0,0,0,0,0,1
4543,2345,2346,65,40,89,90291,,4/10,Bach,299,1,0,1,1,0
4544,202,203,30,3,68,94306,4.0,2/00,Master,0,0,0,0,1,0
4545,235,236,38,8,71,94720,4.0,1/80,PhD,0,0,0,0,1,0
4546,263,264,27,1,74,92121,4.0,1/80,Master,112,0,0,0,1,1
4547,918,919,41,16,64,92325,3.0,0/50,,0,0,0,0,0,0
4548,1049,1050,35,10,23,94501,4.0,0/20,PhD,0,0,0,0,1,0
4549,4067,4068,52,28,21,94025,4.0,0/50,Master,0,0,0,0,1,0
4550,2480,2481,39,13,50,91768,,2/40,Master,0,0,0,0,0,0
4551,257,258,66,41,18,92691,,0/50,Bach,0,0,0,0,0,1
4552,4852,4853,38,12,33,94708,4.0,1/50,PhD,0,0,1,0,0,1
4553,1050,1051,53,27,145,90095,2.0,6/10,PhD,294,1,0,1,1,1
4554,2852,2853,54,29,183,93105,,8/10,Bach,0,0,0,0,1,1
4555,252,253,65,40,53,91711,3.0,2/20,,0,0,0,0,0,1
4556,2358,2359,53,27,63,93109,2.0,0/80,PhD,0,0,1,0,1,0
4557,2416,2417,60,35,32,93611,,0/30,PhD,80,0,0,0,1,0
4558,4122,4123,56,30,195,90089,,2/90,Bach,0,0,0,0,0,0
4559,4303,4304,45,21,134,94550,2.0,3/30,Bach,0,0,0,0,1,1
4560,2690,2691,64,38,29,90245,,0/70,Master,0,0,0,0,1,0
4561,4727,4728,41,17,58,92009,4.0,2/67,Bach,0,0,0,0,1,1
4562,1862,1863,42,17,82,95616,,3/70,PhD,0,0,0,0,1,0
4563,1757,1758,33,9,60,90630,1.0,1/20,,0,0,0,0,1,1
4564,2979,2980,57,32,102,90210,1.0,2/60,Bach,0,0,0,0,1,0
4565,4892,4893,43,19,35,94112,,0/30,PhD,120,0,1,0,1,0
4566,4987,4988,48,23,43,93943,3.0,1/70,Master,159,0,0,0,1,0
4567,1588,1589,29,3,55,95616,3.0,1/10,Master,0,0,0,0,1,0
4568,1454,1455,51,25,148,90024,1.0,1/00,,0,0,0,0,0,0
4569,1445,1446,47,21,141,90095,1.0,2/40,Bach,0,0,0,0,0,0
4570,722,723,45,21,132,91103,3.0,1/20,Master,0,1,0,1,1,1
4571,4142,4143,57,32,70,90024,3.0,1/60,,0,0,0,0,0,0
4572,2845,2846,62,36,85,90019,2.0,1/70,PhD,98,0,0,0,0,0
4573,2528,2529,57,31,79,91335,3.0,4/40,Bach,0,0,0,0,0,1
4574,4242,4243,46,21,68,94720,1.0,0/20,Master,0,0,0,0,1,0
4575,3139,3140,52,26,95,92130,1.0,0/30,Bach,0,0,0,0,1,0
4576,4113,4114,28,2,41,93118,3.0,1/10,Master,161,0,0,0,1,0
4577,4256,4257,41,17,165,91311,,7/60,Bach,157,0,0,0,0,0
4578,917,918,45,20,200,90405,2.0,8/80,Bach,0,0,0,0,1,1
4579,1615,1616,62,36,63,93109,,2/50,PhD,0,0,0,0,0,0
4580,4156,4157,37,12,193,92780,,8/60,,0,0,0,0,0,0
4581,2961,2962,60,36,50,95741,1.0,1/80,PhD,0,0,0,0,1,0
4582,776,777,50,26,135,92121,,4/60,PhD,91,1,0,0,1,0
4583,2866,2867,46,22,141,90089,2.0,3/30,Bach,0,0,1,1,1,1
4584,4190,4191,40,16,89,95814,3.0,3/90,Master,216,1,1,1,1,0
4585,4900,4901,26,1,74,90028,4.0,2/20,,0,0,0,0,1,0
4586,1672,1673,48,23,173,94546,,0/20,Bach,0,1,0,1,1,1
4587,1465,1466,45,19,60,91911,1.0,0/70,PhD,159,0,0,0,1,0
4588,4345,4346,26,1,184,94608,,4/20,PhD,577,1,0,1,1,1
4589,479,480,60,36,132,92154,2.0,6/00,,470,0,0,0,1,1
4590,1855,1856,65,39,30,94304,3.0,0/70,Master,0,0,0,0,1,1
4591,2246,2247,35,11,190,92093,,3/10,Master,266,1,0,0,0,0
4592,1612,1613,41,17,33,94550,1.0,0/70,,104,0,0,0,0,0
4593,3512,3513,46,20,70,90405,4.0,2/90,Bach,0,0,0,0,0,1
4594,4253,4254,54,28,61,90601,3.0,3/00,Master,0,0,0,0,1,1
4595,189,190,55,29,112,94043,2.0,1/40,Bach,0,0,0,0,1,0
4596,1889,1890,56,30,111,93106,4.0,0/30,,372,1,1,1,1,0
4597,3943,3944,61,36,188,91360,,9/30,Master,0,1,0,0,0,0
4598,2905,2906,64,40,8,94110,2.0,0/30,PhD,0,0,0,0,1,0
4599,1751,1752,55,31,25,94720,,0/20,,0,0,0,0,0,0
4600,572,573,39,15,128,92333,1.0,3/40,Bach,0,0,0,0,0,0
4601,3127,3128,40,14,61,94539,,0/20,PhD,0,0,0,0,1,0
4602,2846,2847,67,43,105,93711,4.0,1/70,Master,0,0,0,0,1,0
4603,1585,1586,57,31,131,90502,2.0,2/70,,0,0,0,0,0,0
4604,4013,4014,62,38,23,91304,,0/30,PhD,0,0,0,0,0,0
4605,2670,2671,59,33,142,94080,,2/70,,0,0,0,0,0,0
4606,2094,2095,57,31,64,90024,,2/50,Bach,208,0,0,0,0,1
4607,4882,4883,43,19,73,94301,3.0,2/33,Bach,0,0,1,1,1,1
4608,748,749,41,17,14,91330,1.0,1/00,,0,0,0,0,0,0
4609,760,761,29,3,52,92122,3.0,1/10,Master,0,0,0,0,1,0
4610,3222,3223,49,23,81,93107,2.0,0/80,PhD,0,0,0,0,0,0
4611,2107,2108,41,17,85,90291,,0/20,PhD,229,0,0,0,0,0
4612,4671,4672,39,14,104,95035,,4/00,PhD,0,0,0,1,1,1
4613,1351,1352,59,35,84,94588,1.0,1/80,,0,0,0,0,1,1
4614,906,907,29,3,154,94720,2.0,2/00,Bach,130,0,0,0,0,0
4615,460,461,60,36,141,90277,2.0,2/10,Bach,0,0,0,0,1,1
4616,1791,1792,48,22,139,94309,,0/00,Bach,0,0,0,1,1,1
4617,3312,3313,47,22,190,94550,,8/80,Bach,0,0,0,0,0,0
4618,285,286,40,13,69,94305,,2/33,Master,0,0,0,0,0,0
4619,3655,3656,48,22,125,90086,1.0,2/40,,0,0,0,0,1,0
4620,1025,1026,62,37,50,94545,3.0,1/50,Bach,169,0,0,0,1,0
4621,1604,1605,55,29,111,90502,2.0,3/60,PhD,0,1,0,0,0,1
4622,3975,3976,50,23,25,91330,1.0,0/50,,0,0,0,0,1,0
4623,2582,2583,33,9,42,95010,1.0,2/10,PhD,0,0,0,0,1,0
4624,1800,1801,57,33,45,94080,,1/50,,181,0,1,1,1,1
4625,1244,1245,33,8,130,94720,3.0,6/30,Master,99,1,0,0,0,1
4626,2497,2498,33,9,14,95133,,0/90,PhD,114,0,0,0,0,0
4627,4957,4958,29,-1,50,95842,,1/75,PhD,0,0,0,0,0,1
4628,2648,2649,26,0,155,93105,2.0,7/20,Bach,0,0,0,0,0,0
4629,3189,3190,32,6,31,92675,1.0,0/30,Bach,0,0,0,0,0,0
4630,3094,3095,50,23,19,90272,1.0,0/50,Master,104,0,0,0,0,1
4631,1746,1747,62,36,25,90740,3.0,0/30,PhD,0,0,0,0,1,1
4632,3209,3210,42,16,173,91355,2.0,1/50,Master,373,1,0,1,1,1
4633,502,503,44,19,70,92833,1.0,0/10,Master,0,0,0,0,0,0
4634,1822,1823,48,23,112,93014,1.0,5/10,,86,1,1,1,1,0
4635,3275,3276,32,8,65,95134,1.0,1/20,Bach,268,0,0,0,1,0
4636,4657,4658,41,16,9,90089,2.0,0/30,Master,0,0,0,0,0,1
4637,938,939,62,37,19,95818,4.0,0/40,Master,124,0,1,0,0,0
4638,4777,4778,32,8,30,94534,4.0,0/40,Master,78,0,0,0,1,0
4639,2002,2003,30,4,142,92126,,4/20,Bach,359,1,0,0,0,0
4640,4971,4972,58,28,73,90024,,1/40,PhD,0,0,1,0,0,0
4641,3905,3906,52,28,55,94596,1.0,1/60,PhD,0,0,0,0,0,0
4642,3798,3799,55,25,35,93943,3.0,1/00,PhD,144,0,0,0,1,1
4643,4911,4912,46,22,153,94539,,7/50,Bach,0,0,0,0,0,0
4644,3549,3550,33,7,92,90840,,1/60,Bach,0,0,0,0,0,0
4645,3187,3188,43,18,41,94035,1.0,0/50,PhD,0,0,0,0,0,0
4646,115,116,65,40,81,92024,3.0,1/80,Master,0,0,0,0,1,0
4647,4646,4647,38,13,119,94545,,3/30,Bach,0,0,0,0,0,0
4648,3120,3121,35,11,75,94542,2.0,1/70,,0,0,0,0,1,0
4649,2825,2826,35,10,48,95060,1.0,2/50,PhD,164,0,0,0,1,0
4650,3503,3504,29,3,53,95814,4.0,2/10,,0,0,0,0,1,0
4651,4565,4566,33,8,120,92614,2.0,4/20,PhD,76,1,0,0,0,1
4652,2117,2118,31,7,15,91380,3.0,0/90,PhD,0,0,0,0,1,0
4653,365,366,57,32,174,90089,1.0,6/80,,466,1,0,0,1,0
4654,3979,3980,38,14,90,93010,,0/00,,258,0,1,1,1,1
4655,279,280,39,14,155,94577,2.0,3/90,Bach,0,0,0,0,1,0
4656,3243,3244,52,26,31,92054,4.0,1/50,,0,0,0,0,1,0
4657,437,438,36,9,31,95825,,1/00,Master,0,0,1,0,1,0
4658,385,386,35,9,40,93943,,0/90,Bach,0,0,0,0,1,0
4659,727,728,62,37,18,92037,,1/30,Master,0,0,0,0,1,0
4660,1291,1292,58,34,44,94111,,2/20,Bach,0,0,1,0,0,0
4661,4665,4666,40,16,65,90095,,3/20,Bach,0,0,0,0,1,0
4662,2129,2130,35,10,58,91754,4.0,0/70,PhD,232,0,0,0,0,0
4663,2747,2748,38,12,30,91765,2.0,1/40,PhD,0,0,0,0,0,1
4664,2131,2132,55,31,15,95747,1.0,0/20,Bach,0,0,0,0,0,0
4665,2904,2905,56,32,190,90032,3.0,2/20,Bach,0,1,0,1,1,0
4666,4370,4371,27,3,18,93524,,0/40,PhD,0,0,0,0,0,0
4667,4063,4064,47,21,24,94108,2.0,0/10,PhD,0,0,0,0,0,1
4668,3473,3474,59,34,52,92173,4.0,0/70,Bach,0,0,1,0,0,0
4669,3598,3599,37,11,61,95120,,0/90,,0,0,0,0,0,0
4670,800,801,31,7,173,91040,1.0,6/00,,0,0,0,0,1,0
4671,3190,3191,56,26,74,91335,1.0,3/00,PhD,0,0,0,0,0,0
4672,2931,2932,31,4,54,91741,2.0,1/00,Master,109,0,0,0,0,1
4673,4456,4457,29,3,35,94040,2.0,0/30,Bach,88,0,0,1,1,1
4674,2823,2824,33,7,21,90095,1.0,0/60,PhD,0,0,1,0,0,0
4675,768,769,43,19,72,90024,,1/70,Bach,0,0,0,0,1,0
4676,3899,3900,60,34,43,92697,1.0,1/40,Bach,0,0,0,0,1,1
4677,2773,2774,63,37,185,94309,,7/90,Master,358,1,0,0,1,0
4678,2154,2155,32,8,45,94558,1.0,2/40,Master,0,0,0,0,0,0
4679,2183,2184,34,8,29,90025,2.0,2/00,PhD,0,0,0,0,1,1
4680,2037,2038,35,8,52,95616,2.0,1/00,Master,0,0,0,0,0,1
4681,3749,3750,43,19,70,90095,3.0,2/33,Bach,0,0,0,0,1,0
4682,4405,4406,61,35,83,91320,2.0,1/70,PhD,245,0,0,0,1,0
4683,4630,4631,46,21,92,92886,,0/20,,0,0,0,0,0,0
4684,2921,2922,50,24,95,91401,1.0,0/30,Bach,262,0,0,0,1,0
4685,1438,1439,63,37,90,94105,,1/90,Master,106,0,1,0,1,0
4686,1619,1620,45,21,29,90005,1.0,0/30,PhD,0,0,0,0,1,0
4687,1474,1475,48,23,79,92124,2.0,3/80,PhD,0,0,0,0,1,0
4688,52,53,30,6,72,94005,1.0,0/10,Bach,207,0,0,0,0,0
4689,4471,4472,56,30,79,94588,3.0,0/80,Bach,302,0,0,0,0,0
4690,2494,2495,35,9,63,92697,2.0,1/80,,0,0,0,0,1,0
4691,1639,1640,56,31,68,94571,2.0,0/00,PhD,0,0,1,0,1,0
4692,348,349,40,15,173,95060,4.0,6/60,,0,1,0,1,1,1
